,Commodity Year,Locations State Code,Location State Abbreviation,Location County Code,Location County Name,Commodity Code,Commodity Name,Insurance Plan Code,Insurance Plan Abbreviation,Stage Code,Damage Cause Code,Damage Cause Description,Month of Loss,Month of Loss Abbreviation,Determined Acres,Indemnity Amount
37486,2018,47,TN,33,Crockett,11,WHEAT,1,YP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,872.1783,23197.0
37487,2018,47,TN,33,Crockett,11,WHEAT,1,YP,P2,31,Excess Moisture/Precipitation/Rain,10,OCT,43.04,2111.0
37488,2018,47,TN,33,Crockett,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,614.4909,70278.0
37489,2018,47,TN,33,Crockett,11,WHEAT,2,RP,PT,31,Excess Moisture/Precipitation/Rain,11,NOV,386.45,56011.0
37490,2018,47,TN,33,Crockett,21,COTTON,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,212.3085,22273.0
37491,2018,47,TN,33,Crockett,21,COTTON,2,RP,UH,31,Excess Moisture/Precipitation/Rain,6,JUN,23.45,4529.0
37492,2018,47,TN,33,Crockett,21,COTTON,2,RP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,243.0,28137.0
37493,2018,47,TN,33,Crockett,21,COTTON,2,RP,UH,31,Excess Moisture/Precipitation/Rain,5,MAY,143.91,28534.0
37494,2018,47,TN,33,Crockett,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,3,MAR,185.875,5888.0
37495,2018,47,TN,33,Crockett,41,CORN,2,RP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,476.8975,70970.0
37496,2018,47,TN,33,Crockett,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,206.0125,6526.0
37497,2018,47,TN,33,Crockett,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,41.6615,3363.0
37498,2018,47,TN,33,Crockett,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,311.649,9875.0
37499,2018,47,TN,33,Crockett,81,SOYBEANS,2,RP,R,01,Decline in Price,6,JUN,9.0,274.0
37500,2018,47,TN,33,Crockett,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,47.47,3324.0
37501,2018,47,TN,33,Crockett,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,416.7627,12704.5
37502,2018,47,TN,33,Crockett,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,337.516,10289.0
37503,2018,47,TN,33,Crockett,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,188.2,5736.0
37504,2018,47,TN,33,Crockett,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,198.54,34879.0
37505,2018,47,TN,33,Crockett,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,7,JUL,27.6,841.0
37506,2018,47,TN,33,Crockett,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,1479.5285,45099.5
37507,2018,47,TN,33,Crockett,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,7,JUL,25.0,3937.0
37508,2018,47,TN,33,Crockett,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,2960.0
37509,2018,47,TN,33,Crockett,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,8737.0
37510,2018,47,TN,33,Crockett,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,543.0
37511,2018,47,TN,33,Crockett,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,55.0
37512,2018,47,TN,37,Davidson,9999,All Other Crops,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,49.0,1494.0
37513,2018,47,TN,39,Decatur,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,178.6,5658.0
37514,2018,47,TN,39,Decatur,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,111.8175,3408.0
37515,2018,47,TN,39,Decatur,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,7,JUL,97.21,15326.0
37516,2018,47,TN,39,Decatur,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,26.12,4508.0
37517,2018,47,TN,39,Decatur,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,764.445,23301.3
37518,2018,47,TN,39,Decatur,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,230.47,7025.5
37519,2018,47,TN,39,Decatur,81,SOYBEANS,2,RP,R,93,Wildlife,6,JUN,19.625,598.2
37520,2018,47,TN,39,Decatur,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,10406.0
37521,2018,47,TN,41,De Kalb,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,102.0,11925.0
37522,2018,47,TN,41,De Kalb,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,10,OCT,102.0,11925.0
37523,2018,47,TN,41,De Kalb,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,28.0,888.0
37524,2018,47,TN,41,De Kalb,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,119.9,3655.0
37525,2018,47,TN,41,De Kalb,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,23.1,704.0
37526,2018,47,TN,43,Dickson,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,108.4,3304.0
37527,2018,47,TN,43,Dickson,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,7,JUL,82.0,2500.0
37528,2018,47,TN,43,Dickson,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,369.0
37529,2018,47,TN,43,Dickson,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,964.0
37530,2018,47,TN,45,Dyer,11,WHEAT,2,RP,UH,01,Decline in Price,7,JUL,2.001,85.86
37531,2018,47,TN,45,Dyer,11,WHEAT,1,YP,PT,11,Drought,11,NOV,364.3,11309.0
37532,2018,47,TN,45,Dyer,11,WHEAT,1,YP,UH,31,Excess Moisture/Precipitation/Rain,2,FEB,266.2536,8755.0
37533,2018,47,TN,45,Dyer,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,257.3775,19124.0
37534,2018,47,TN,45,Dyer,11,WHEAT,1,YP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,404.6352,9468.0
37535,2018,47,TN,45,Dyer,11,WHEAT,1,YP,PT,31,Excess Moisture/Precipitation/Rain,11,NOV,186.45,5825.0
37536,2018,47,TN,45,Dyer,11,WHEAT,1,YP,H,31,Excess Moisture/Precipitation/Rain,3,MAR,75.4,3528.0
37537,2018,47,TN,45,Dyer,11,WHEAT,1,YP,UH,51,Flood,2,FEB,43.355,4244.0
37538,2018,47,TN,45,Dyer,11,WHEAT,1,YP,UH,51,Flood,3,MAR,216.2792,7120.0
37539,2018,47,TN,45,Dyer,11,WHEAT,2,RP,UH,51,Flood,3,MAR,64.699,2776.14
37540,2018,47,TN,45,Dyer,18,RICE,1,YP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,254.1,31643.0
37541,2018,47,TN,45,Dyer,21,COTTON,1,YP,P2,61,Wind/Excess Wind,8,AUG,43.2,4772.0
37542,2018,47,TN,45,Dyer,41,CORN,1,YP,R,31,Excess Moisture/Precipitation/Rain,4,APR,589.2286,18667.0
37543,2018,47,TN,45,Dyer,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,989.9751,31364.0
37544,2018,47,TN,45,Dyer,41,CORN,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,25.46,807.0
37545,2018,47,TN,45,Dyer,41,CORN,2,RP,PF,31,Excess Moisture/Precipitation/Rain,6,JUN,286.03,26230.0
37546,2018,47,TN,45,Dyer,41,CORN,1,YP,UH,31,Excess Moisture/Precipitation/Rain,4,APR,28.8,1308.0
37547,2018,47,TN,45,Dyer,41,CORN,1,YP,H,31,Excess Moisture/Precipitation/Rain,4,APR,6.0,-703.0
37548,2018,47,TN,45,Dyer,41,CORN,1,YP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,469.2,13783.0
37549,2018,47,TN,45,Dyer,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,604.1338,19138.0
37550,2018,47,TN,45,Dyer,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,1451.70785,44249.5
37551,2018,47,TN,45,Dyer,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,1426.8,43407.0
37552,2018,47,TN,45,Dyer,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,3755.05555,114451.5
37553,2018,47,TN,45,Dyer,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,1782.0462,54319.0
37554,2018,47,TN,45,Dyer,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,7,JUL,26.25,800.0
37555,2018,47,TN,45,Dyer,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,409.0
37556,2018,47,TN,45,Dyer,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,195.0
37557,2018,47,TN,45,Dyer,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,56340.0
37558,2018,47,TN,45,Dyer,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,109119.0
37559,2018,47,TN,47,Fayette,11,WHEAT,1,YP,PT,11,Drought,11,NOV,43.6,5308.0
37560,2018,47,TN,47,Fayette,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,572.2725,60666.0
37561,2018,47,TN,47,Fayette,11,WHEAT,2,RP,PT,31,Excess Moisture/Precipitation/Rain,11,NOV,655.31,77790.0
37562,2018,47,TN,47,Fayette,11,WHEAT,1,YP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,56.47,1226.0
37563,2018,47,TN,47,Fayette,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,3,MAR,37.5,722.0
37564,2018,47,TN,47,Fayette,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,5,MAY,47.7,688.0
37565,2018,47,TN,47,Fayette,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,4,APR,512.8,30951.0
37566,2018,47,TN,47,Fayette,41,CORN,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,103.3,3273.0
37567,2018,47,TN,47,Fayette,41,CORN,2,RP,PF,31,Excess Moisture/Precipitation/Rain,4,APR,130.15,9993.0
37568,2018,47,TN,47,Fayette,41,CORN,1,YP,R,31,Excess Moisture/Precipitation/Rain,4,APR,363.84,11527.0
37569,2018,47,TN,47,Fayette,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,755.71,56564.0
37570,2018,47,TN,47,Fayette,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,817.775,25906.0
37571,2018,47,TN,47,Fayette,41,CORN,2,RP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,394.04,75301.0
37572,2018,47,TN,47,Fayette,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,622.635,19725.0
37573,2018,47,TN,47,Fayette,41,CORN,2,RP,R,44,Cold Wet Weather,4,APR,166.82,5285.0
37574,2018,47,TN,47,Fayette,51,GRAIN SORGHUM,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,48.09,2263.0
37575,2018,47,TN,47,Fayette,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,944.135,28776.0
37576,2018,47,TN,47,Fayette,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,483.02,14723.0
37577,2018,47,TN,47,Fayette,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,203.0,5980.0
37578,2018,47,TN,47,Fayette,81,SOYBEANS,2,RP,R,93,Wildlife,5,MAY,19.5,594.0
37579,2018,47,TN,47,Fayette,81,SOYBEANS,2,RP,R,99,"Other (Snow, Lightning, Etc.)",5,MAY,93.11,2838.0
37580,2018,47,TN,47,Fayette,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,5263.0
37581,2018,47,TN,49,Fentress,9999,All Other Crops,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,30.7,936.0
37582,2018,47,TN,49,Fentress,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,2587.0
37583,2018,47,TN,51,Franklin,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,6,JUN,150.05,16935.0
37584,2018,47,TN,51,Franklin,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,5,MAY,7.35,411.0
37585,2018,47,TN,51,Franklin,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,173.35,5493.0
37586,2018,47,TN,51,Franklin,81,SOYBEANS,2,RP,R,11,Drought,6,JUN,49.0,1494.0
37587,2018,47,TN,51,Franklin,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,358.035,10913.0
37588,2018,47,TN,51,Franklin,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,7,JUL,92.5,2819.0
37589,2018,47,TN,51,Franklin,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,17.1,522.0
37590,2018,47,TN,51,Franklin,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,581.0
37591,2018,47,TN,51,Franklin,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,6173.0
37592,2018,47,TN,51,Franklin,9999,All Other Crops,50,DO,,42,Freeze,12,DEC,0.0,395618.0
37593,2018,47,TN,51,Franklin,9999,All Other Crops,50,DO,,42,Freeze,11,NOV,0.0,282779.0
37594,2018,47,TN,53,Gibson,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,8,AUG,147.0,2294.0
37595,2018,47,TN,53,Gibson,11,WHEAT,2,RP,UH,31,Excess Moisture/Precipitation/Rain,4,APR,38.0,7672.0
37596,2018,47,TN,53,Gibson,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,10,OCT,91.827,6511.0
37597,2018,47,TN,53,Gibson,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,4,APR,453.5827,11627.0
37598,2018,47,TN,53,Gibson,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,7,JUL,150.798,5746.0
37599,2018,47,TN,53,Gibson,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,985.7051,133692.0
37600,2018,47,TN,53,Gibson,11,WHEAT,2,RP,PT,31,Excess Moisture/Precipitation/Rain,11,NOV,3118.656,492237.0
37601,2018,47,TN,53,Gibson,11,WHEAT,2,RP,UH,31,Excess Moisture/Precipitation/Rain,11,NOV,62.74,2899.0
37602,2018,47,TN,53,Gibson,11,WHEAT,1,YP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,49.98,3134.0
37603,2018,47,TN,53,Gibson,11,WHEAT,1,YP,PT,31,Excess Moisture/Precipitation/Rain,11,NOV,85.65,4508.0
37604,2018,47,TN,53,Gibson,11,WHEAT,2,RP,H,44,Cold Wet Weather,7,JUL,532.9,20334.0
37605,2018,47,TN,53,Gibson,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,3083.1406,97675.5
37606,2018,47,TN,53,Gibson,41,CORN,2,RP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,755.187,129192.0
37607,2018,47,TN,53,Gibson,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,274.6649,8700.0
37608,2018,47,TN,53,Gibson,41,CORN,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,14.0,444.0
37609,2018,47,TN,53,Gibson,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,4.0,126.5
37610,2018,47,TN,53,Gibson,41,CORN,2,RP,R,44,Cold Wet Weather,5,MAY,40.0,1267.0
37611,2018,47,TN,53,Gibson,41,CORN,2,RP,R,44,Cold Wet Weather,4,APR,103.701,3286.0
37612,2018,47,TN,53,Gibson,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,236.85,7121.0
37613,2018,47,TN,53,Gibson,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,1098.3475,33476.0
37614,2018,47,TN,53,Gibson,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,50.51,1539.0
37615,2018,47,TN,53,Gibson,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,7,JUL,271.985,8288.0
37616,2018,47,TN,53,Gibson,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,1990.6442,60679.0
37617,2018,47,TN,53,Gibson,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,20.0,610.0
37618,2018,47,TN,53,Gibson,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,42277.0
37619,2018,47,TN,53,Gibson,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,71.0
37620,2018,47,TN,53,Gibson,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,25956.0
37621,2018,47,TN,55,Giles,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,16.456,522.0
37622,2018,47,TN,55,Giles,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,32.0892,1018.0
37623,2018,47,TN,55,Giles,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,2625.0
37624,2018,47,TN,55,Giles,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,25658.0
37625,2018,47,TN,55,Giles,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,30573.0
37626,2018,47,TN,57,Grainger,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,156.0
37627,2018,47,TN,57,Grainger,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,240.0
37628,2018,47,TN,59,Greene,41,CORN,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,40.44,1281.0
37629,2018,47,TN,59,Greene,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,7924.0
37630,2018,47,TN,59,Greene,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,345.0
37631,2018,47,TN,59,Greene,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,63.0
37632,2018,47,TN,61,Grundy,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,464.0
37633,2018,47,TN,65,Hamilton,9999,All Other Crops,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,6.5,206.0
37634,2018,47,TN,65,Hamilton,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,10235.0
37635,2018,47,TN,67,Hancock,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,6568.0
37636,2018,47,TN,69,Hardeman,11,WHEAT,2,RP,PT,31,Excess Moisture/Precipitation/Rain,11,NOV,450.8,23052.0
37637,2018,47,TN,69,Hardeman,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,65.7,3924.0
37638,2018,47,TN,69,Hardeman,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,31.0,982.0
37639,2018,47,TN,69,Hardeman,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,121.4,3845.0
37640,2018,47,TN,69,Hardeman,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,7,JUL,58.875,8015.0
37641,2018,47,TN,69,Hardeman,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,47.4,1445.0
37642,2018,47,TN,69,Hardeman,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,45.62,6443.0
37643,2018,47,TN,69,Hardeman,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,202.3,6165.0
37644,2018,47,TN,69,Hardeman,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,7,JUL,343.41,10445.0
37645,2018,47,TN,69,Hardeman,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,124.865,3805.0
37646,2018,47,TN,69,Hardeman,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,238.095,7258.0
37647,2018,47,TN,69,Hardeman,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,1513.0
37648,2018,47,TN,71,Hardin,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,2,FEB,31.8,1511.0
37649,2018,47,TN,71,Hardin,11,WHEAT,1,YP,H,31,Excess Moisture/Precipitation/Rain,2,FEB,458.6,13126.0
37650,2018,47,TN,71,Hardin,11,WHEAT,1,YP,H,31,Excess Moisture/Precipitation/Rain,3,MAR,213.1,5416.0
37651,2018,47,TN,71,Hardin,11,WHEAT,1,YP,P,31,Excess Moisture/Precipitation/Rain,2,FEB,204.4,0.0
37652,2018,47,TN,71,Hardin,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,46.0,1457.0
37653,2018,47,TN,71,Hardin,41,CORN,2,RP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,773.62,57469.0
37654,2018,47,TN,71,Hardin,41,CORN,1,YP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,37.694,1194.0
37655,2018,47,TN,71,Hardin,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,222.1,21392.0
37656,2018,47,TN,71,Hardin,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,56.4739,1789.0
37657,2018,47,TN,71,Hardin,51,GRAIN SORGHUM,2,RP,P2,31,Excess Moisture/Precipitation/Rain,7,JUL,31.6,4030.0
37658,2018,47,TN,71,Hardin,51,GRAIN SORGHUM,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,81.2,2177.0
37659,2018,47,TN,71,Hardin,81,SOYBEANS,2,RP,R,14,Failure of Irrigation Equipment,5,MAY,54.875,1672.0
37660,2018,47,TN,71,Hardin,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,1792.2812,54562.0
37661,2018,47,TN,71,Hardin,81,SOYBEANS,1,YP,P2,31,Excess Moisture/Precipitation/Rain,7,JUL,40.31,4792.0
37662,2018,47,TN,71,Hardin,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,440.3428,13421.0
37663,2018,47,TN,71,Hardin,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,4,APR,48.625,1481.0
37664,2018,47,TN,71,Hardin,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,7,JUL,230.6075,7029.0
37665,2018,47,TN,71,Hardin,81,SOYBEANS,1,YP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,27.41,835.0
37666,2018,47,TN,71,Hardin,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,66.81,11875.5
37667,2018,47,TN,71,Hardin,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,154.7,15456.0
37668,2018,47,TN,71,Hardin,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,7,JUL,454.81,103028.5
37669,2018,47,TN,71,Hardin,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,12249.0
37670,2018,47,TN,73,Hawkins,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,4290.0
37671,2018,47,TN,73,Hawkins,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,369.0
37672,2018,47,TN,73,Hawkins,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,2335.0
37673,2018,47,TN,73,Hawkins,9999,All Other Crops,2,RP,R,12,Heat,6,JUN,7.5,228.5
37674,2018,47,TN,73,Hawkins,9999,All Other Crops,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,7.5,228.5
37675,2018,47,TN,75,Haywood,11,WHEAT,2,RP,H,01,Decline in Price,7,JUL,1.137,90.15
37676,2018,47,TN,75,Haywood,11,WHEAT,2,RP,UH,01,Decline in Price,7,JUL,2.839,128.16
37677,2018,47,TN,75,Haywood,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,10,OCT,580.7,60574.0
37678,2018,47,TN,75,Haywood,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,2,FEB,36.763,2914.85
37679,2018,47,TN,75,Haywood,11,WHEAT,2,RP,UH,31,Excess Moisture/Precipitation/Rain,2,FEB,92.461,4187.84
37680,2018,47,TN,75,Haywood,11,WHEAT,2,RP,UH,31,Excess Moisture/Precipitation/Rain,12,DEC,64.6,2357.0
37681,2018,47,TN,75,Haywood,11,WHEAT,1,YP,P2,31,Excess Moisture/Precipitation/Rain,11,NOV,985.65,83444.0
37682,2018,47,TN,75,Haywood,11,WHEAT,1,YP,PT,31,Excess Moisture/Precipitation/Rain,11,NOV,371.0,19604.0
